/,Subsystem List,,,,,,,Skyline Data,,,,,,,,,,,,,,,,,Mechanical,,Piping,,E&I,,,,RCC / Aconex Report Last Week,,,,,,,,,,,,,
/.,Type,System Number,Train,LSU,Subsystem Number,Component Number,Subsystem Name,Baseline,Forecast,Forecast,Diff,Forecast Week,Schedule Flag,Type,HOP Number,PIL,HOP Status ,EST,"Support
(Amman)",Issues (Mechanical), Issues (Piping),Issues (E&I),"PIL
Remark
(Red: critical)","Priority
(1-Mill, 2-Air, 3-OLC2, 4-PRC)",Aconex Status,Aconex Report Date,Aconex Status,Aconex Report Date,Aconex Status,Aconex Report Date,Status,Date,Aconex Report (A - Proceed),Aconex Report Date,,Subsystem Number,Mechanical,Piping,Electrical&Instrument,一,二,三,七冶电气,七冶仪表,,
63,Process,3210-04,BOP,LSU-CC-P-21,3210-04-04,3212-CV-019-M1,Pebble Crusher Feed Conveyor Motor,16-Mar-2026,23-Mar-2026,16-Mar-2026,-7,13,(D:-9d) (C),MEC,,PIL(MCC15),UPLOADED TO ACONEX,19-Mar-2026,,PR2ME-PIL-QTY-59-HOP-3210-04-04,N/A,N/A,,,A - Proceed,2026/3/25,N/A,,N/A,,Subsystem C1C Ready,2026/3/25,Subsystem C1C Ready,2026/3/25,TRUE,3210-04-04,PR2ME-PIL-QTY-59-HOP-3210-04-04,,,TRUE,FALSE,FALSE,,,,
64,Process,3210-04,BOP,LSU-CC-P-21,3210-04-03,3212-SH-001,Pebble Crusher Feed Conveyor Shuttle,16-Mar-2026,20-Apr-2026,16-Mar-2026,-35,17,(D:-35d),MEC+ELE+INS,,PIL(MCC15),,TBD,"
①MECH: pending MCCR-69 reports.
","
此一同包含设备3212-HP-002,等待MCCR-69签署后移交。",N/A,"电气：无A类尾项
计划4月28日子系统现场报验

仪表：
问题：
HOP包4月15日阿曼反馈修改PR2ME-PIL-QTY-70-HOP-3210-04-03
计划4月27日递交至阿曼审核",,,,,N/A,,,,,,,,TRUE,3210-04-03,,,,FALSE,FALSE,FALSE,,,,
65,Process,3210-04,BOP,LSU-CC-P-21,3210-04-02,3212-CV-019,Pebble Crusher Feed Conveyor,16-Mar-2026,20-Apr-2026,16-Mar-2026,-35,17,(D:-35d),MEC+ELE+INS,,PIL(MCC15),,,,HOP内部缺少一份检查表，已验收完毕。现等待A类尾项(QC提出拆除滑轮内部的传感器机械部件，待设计确认)关闭可提交RQI（PR2ME-3200-PIL-QTY-30294）RQI签字后提交HOP包。,N/A,"电气：
计划4月25日子系统现场报验


仪表：
计划4月25日HOP包递交至阿曼审核PR2ME-PIL-QTY-70-HOP-3210-04-02",,,,,N/A,,,,,,,,TRUE,3210-04-02,,,,FALSE,FALSE,FALSE,,,,
66,Process,3210-03,Train 1,LSU-CC-P-21,3210-03-02,3214-CV-018,Emergency Pebble Stockpile Feed Conveyor Motor,16-Mar-2026,20-Apr-2026,16-Mar-2026,-35,17,(D:-35d),MEC,,PIL(MCC15),,30-Mar-2026,,"CV-018和CV-010电机灌浆28天报告在4月18日取回。取回后提交RQI（PR2ME-3200-PIL-QTY-RQI-30084）
4月19日灌浆RQI(PR2ME-3200-PIL-QTY-RQI-30084)",N/A,"PR2ME-PIL-QTY-65-HOP-3210-03-02


仪表:N/A
",,,,,N/A,,A - Proceed,,Partial,,Partial,2026/4/17,TRUE,3210-03-02,,,PR2ME-PIL-QTY-65-HOP-3210-03-02,FALSE,FALSE,FALSE,,,,
67,Process,3210-03,Train 1,LSU-CC-P-21,3210-03-01,3214-CV-018,Emergency Pebble Stockpile Feed Conveyor,16-Mar-2026,20-Apr-2026,16-Mar-2026,-35,17,(D:-35d),MEC+PIP+ELE+INS,,PIL(MCC15),,,,"

已提交RQI（PR2ME-3200-PIL-QTY-30085）RQI签字后提交HOP包。",PR2ME-PIL-QTY-50-HOP-PRW-3210-03-01,"电气：N/A

仪表：
计划4月27日HOP包递交至阿曼审核PR2ME-PIL-QTY-70-HOP-3210-03-01",,,,,A - Proceed,2026/3/19,,,Partial,2026/3/19,Partial,2026/3/19,TRUE,3210-03-01,,PR2ME-PIL-QTY-50-HOP-PRW-3210-03-01,,FALSE,TRUE,FALSE,,,,
68,,2120,,LSU-CR-P-04,,,Crushed Ore Surge Pile 2 & Conveying,,,,0,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,
69,Process,3210-02,Train 1,LSU-CC-P-21,3210-02-03,3211-MS-004,Pebble Crusher Feed Conveyor Belt Feeder 2 Magnet,16-Mar-2026,20-Apr-2026,16-Mar-2026,-35,17,(D:-35d),MEC+ELE,,PIL(MCC15),,,,PR2ME-PIL-QTY-59-HOP-3210-02-03,N/A,"电气：无A类尾项
问题：
计划4月28日子系统现场报验


仪表：N/A",,,Issued for Review / Approval,2026/4/19,N/A,,,,,,,,TRUE,3210-02-03,PR2ME-PIL-QTY-59-HOP-3210-02-03,,,TRUE,FALSE,FALSE,,,,
71,Process,3210-02,Train 1,LSU-CC-P-21,3210-02-01,3211-FE-008,Pebble Crushing Feed Conveyor Belt Feeder 2,16-Mar-2026,20-Apr-2026,16-Mar-2026,-35,17,(D:-35d),MEC+ELE+INS,,PIL(MCC15),,,"①MEC: pending MCCR-69 reports.
②E&I: PR2ME-PIL-QTY-70-HOP-3210-02-01 submitted on 13 Apr, pending review.



E&I:4月13日HOP包已递交至阿曼审核PR2ME-PIL-QTY-70-HOP-3210-02-01-冯为民","
皮带报验内部缺失一张MCCR，已重新报验，所属RQI（PR2ME-3200-PIL-QTY-RQI-30085）A类尾项未关闭（称重传感器尚未安装、安全钢丝网尚未安装、皮带输送带盖板未安装、缺少加强版）可提交RQI（PR2ME-3200-PIL-QTY-30085）RQI签字后提交HOP包。",N/A,"电气：无A类尾项
问题：
计划4月28日子系统现场报验


仪表：
4月13日HOP包已递交至阿曼审核PR2ME-PIL-QTY-70-HOP-3210-02-01",,,,,N/A,,,,,,,,TRUE,3210-02-01,,,,FALSE,FALSE,FALSE,,,,
72,Process,3210-01,Train 1,LSU-CC-P-21,3210-01-07,3211-MS-003,Pebble Crusher Feed Conveyor Belt Feeder 1 Magnet,16-Mar-2026,20-Apr-2026,16-Mar-2026,-35,17,(D:-35d)(P),MEC+ELE,,PIL(MCC15),,,,PR2ME-PIL-QTY-59-HOP-3210-01-07,N/A,"电气：无A类尾项
问题：
计划4月29日子系统现场报验




仪表：N/A",,,A - Proceed,2026/4/6,N/A,,,,Partial,2026/4/6,Partial,2026/4/6,TRUE,3210-01-07,PR2ME-PIL-QTY-59-HOP-3210-01-07,,,TRUE,FALSE,FALSE,,,,
73,Process,3210-01,Train 1,LSU-CC-P-21,3210-01-06,3211-HP-001,Pebble Crusher Isolation Gate Hydraulic Pack,16-Mar-2026,20-Apr-2026,16-Mar-2026,-35,17,(D:-35d),MEC+ELE,,PIL(MCC15),,,①MEC: waiting for first filling oil to the motor to complete the HOP ,"
4月10日：等待INTECH厂家重新发货，暂无到货时间（PIL采购部：TQ-1952，业主在询价，计划本周末完成询价）
HOP注油后提交(PR2ME-3200-PIL-QTY-HOP-3210-01-06)",N/A,"PR2ME-PIL-QTY-65-HOP-3210-01-06

仪表：N/A",,,,,N/A,,Issued for Review / Approval,,,,,,TRUE,3210-01-06,,,PR2ME-PIL-QTY-65-HOP-3210-01-06,FALSE,FALSE,FALSE,,,,
74,Process,3210-01,Train 1,LSU-CC-P-21,3210-01-05,3211-GA-002,Pebble Crusher Transfer Bin Feeder 2 Isolation Gate,16-Mar-2026,20-Apr-2026,16-Mar-2026,-35,17,(D:-35d)(P),MEC,,PIL(MCC15),UPLOADED TO ACONEX,,,PR2ME-PIL-QTY-59-HOP-3210-01-05,N/A,N/A,,,Issued for Review / Approval,2026/3/15,N/A,,N/A,,,,,,TRUE,3210-01-05,PR2ME-PIL-QTY-59-HOP-3210-01-05,,,TRUE,FALSE,FALSE,,,,
75,Process,3210-01,Train 1,LSU-CC-P-21,3210-01-04,3211-GA-001,Pebble Crusher Transfer Bin Feeder 1 Isolation Gate,16-Mar-2026,20-Apr-2026,16-Mar-2026,-35,17,(D:-35d)(P),MEC,,PIL(MCC15),UPLOADED TO ACONEX,,,PR2ME-PIL-QTY-59-HOP-3210-01-04,N/A,N/A,,,Issued for Review / Approval,2026/4/18,N/A,,N/A,,,,,,TRUE,3210-01-04,PR2ME-PIL-QTY-59-HOP-3210-01-04,,,TRUE,FALSE,FALSE,,,,
76,Process,3210-01,Train 1,LSU-CC-P-21,3210-01-03,3211-FE-007,Pebble Crushing Belt Feeder 1,16-Mar-2026,20-Apr-2026,16-Mar-2026,-35,17,(D:-35d),MEC+ELE+INS,,PIL(MCC15),,,MECH: pending issuance of MCCR-69 reports.,"
皮带报验内部缺失一张MCCR，已重新报验，等待尾项关闭后提交RQI（PR2ME-3200-PIL-QTY-30085）RQI签字后提交HOP包。",N/A,"电气：无A类尾项
问题：
计划4月29日子系统现场报验



仪表：
计划4月21日HOP包递交至阿曼审核PR2ME-PIL-QTY-70-HOP-3210-01-03",,,,,N/A,,,,,,,,TRUE,3210-01-03,,,,FALSE,FALSE,FALSE,,,,
77,Process,3210-01,Train 1,LSU-CC-P-21,3210-01-02,3211-BN-005,Pebble Crushing Tramp Metal Bunker,16-Mar-2026,1-Dec-2025,16-Mar-2026,105,49,(G:105d) (C),MEC,,PIL(MCC15),UPLOADED TO ACONEX,,,PR2ME-3200-PIL-QTY-10-HOP-0001,N/A,N/A,,,A - Proceed,2025/10/23,N/A,,N/A,,Subsystem C1C Ready,2025/10/23,Subsystem C1C Ready,2025/10/23,TRUE,3210-01-02,,,,FALSE,FALSE,FALSE,,,,
78,Process,3210-01,Train 1,LSU-CC-P-21,3210-01-01,3211-BN-009,Pebble Crusher Transfer Bin,16-Mar-2026,20-Apr-2026,16-Mar-2026,-35,17,(D:-35d),MEC+INS,,PIL(MCC15),,27-Mar-2026,,3211-BN-009为结构料仓。结构料仓已报验完成，等待A类尾项关闭，预计2月21日关闭，关闭后提交RQI（PR2ME-3200-PIL-QTY-RQI-30088）,N/A,"电气：N/A


仪表：
问题：
PR2ME-PIL-QTY-70-HOP-3210-01-01已签字待上传",,,,,N/A,,,,,,,,TRUE,3210-01-01,,,,FALSE,FALSE,FALSE,,,,
79,Process,3000-21,BOP,LSU-CC-P-56,3000-21-01,4140-SA-001,Cross Belt Sampler Vendor Package,,,,0,,,,,PIL(MCC15),,,,此设备已取消,,,,,,,,,,,,,,,TRUE,3000-21-01,,,,FALSE,TRUE,TRUE,,,,
80,Process,2120-90,BOP,LSU-CR-P-04,2120-90-09,"2121-HT-003-010, 028",Surge Pile 2 Maintenance Trolleys,23-Feb-2026,20-Apr-2026,23-Feb-2026,-56,17,(Non-Critical) (D:-56d),MEC+ELE,,PIL(MCC7),,,,PR2ME-PIL-QTY-59-HOP-2120-90-09,N/A,"电气：
RQI包：PR2ME-PIL-QTY-65-HOP-2120-90-09，2026年4月19日最终走查完成，预计4月22日提交。
仪表：N/A",,,A - Proceed,2026/3/16,N/A,,,,Partial,2026/3/16,Partial,2026/3/16,TRUE,2120-90-09,PR2ME-PIL-QTY-59-HOP-2120-90-09,,,TRUE,FALSE,FALSE,1,0,,
81,Process,2120-90,Train 1,LSU-CR-P-04,2120-90-08,2230-HT-206,Coarse Ore Stockpile 2 Conveyor Head Pulley Maintenance Hoist,23-Feb-2026,20-Apr-2026,23-Feb-2026,-56,17,(Important) (D:-56d),MEC+ELE,,PIL(MCC7),,5-Apr-2026,,PR2ME-PIL-QTY-59-HOP-2120-90-08,N/A,"电气：
RQI包：PR2ME-PIL-QTY-65-HOP-2120-90-08，20日已提交业主审核
仪表：N/A",,,A - Proceed,2026/3/3,N/A,,,,Partial,2026/3/3,Partial,2026/3/3,TRUE,2120-90-08,PR2ME-PIL-QTY-59-HOP-2120-90-08,,,TRUE,FALSE,FALSE,1,0,,
82,Process,2120-90,Train 1,LSU-CR-P-04,2120-90-07,2230-HT-205,Coarse Ore Stockpile 2 Conveyor Discharge Pulley Hoist,23-Feb-2026,20-Apr-2026,23-Feb-2026,-56,17,(Important) (D:-56d),MEC+ELE,,PIL(MCC7),,5-Apr-2026,,PR2ME-PIL-QTY-59-HOP-2120-90-07,N/A,"电气：

HOP:PR2ME-PIL-QTY-65-HOP-2120-90-07，4月20日已再次提交审核
仪表：N/A",,,A - Proceed,2026/3/3,N/A,,,,Partial,2026/3/3,Partial,2026/3/3,TRUE,2120-90-07,PR2ME-PIL-QTY-59-HOP-2120-90-07,,,TRUE,FALSE,FALSE,1,0,,
83,Process,2120-90,Train 1,LSU-CR-P-04,2120-90-04,2230-HT-202~203,Coarse Ore Stockpile 2 Conveyor Carriage and Tower Hoists,23-Feb-2026,20-Apr-2026,23-Feb-2026,-56,17,(Important) (D:-56d)(P),MEC+ELE,,PIL(MCC7),,5-Apr-2026,,PR2ME-PIL-QTY-59-HOP-2120-90-04,N/A,"电气：
HOP包：PR2ME-PIL-QTY-65-HOP-2120-90-04，4月20日已提交审核
仪表：N/A",,,A - Proceed,2026/3/3,N/A,,,,Partial,2026/3/3,Partial,2026/3/3,TRUE,2120-90-04,PR2ME-PIL-QTY-59-HOP-2120-90-04,,,TRUE,FALSE,FALSE,1,0,,
84,Process,2120-90,Train 1,LSU-CR-P-04,2120-90-02,2122-HT-022/023,Surge Pile 2 Discharge Conveyor Bend Pulley Removal Trolleys 1 & 2,23-Feb-2026,13-Apr-2026,23-Feb-2026,-49,16,(D:-53d) (C),MEC,,PIL(MCC7),UPLOADED TO ACONEX,22-Mar-2026,,PR2ME-PIL-QTY-59-HOP-2120-90-02,N/A,N/A,手拉葫芦,,A - Proceed,2026/4/17,N/A,,N/A,,Subsystem C1C Ready,2026/4/17,Subsystem C1C Ready,2026/4/17,TRUE,2120-90-02,PR2ME-PIL-QTY-59-HOP-2120-90-02,,,TRUE,FALSE,FALSE,0,0,,
85,Process,2120-90,Train 1,LSU-CR-P-04,2120-90-01,2122-HT-011,Surge Pile 2 Discharge Conveyor Tail Pulley Maintenance Trolley,23-Feb-2026,13-Apr-2026,23-Feb-2026,-49,16,(D:-53d) (C),MEC,,PIL(MCC7),UPLOADED TO ACONEX,22-Mar-2026,,PR2ME-PIL-QTY-59-HOP-2120-90-01,N/A,N/A,手拉葫芦,,A - Proceed,2026/4/17,N/A,,N/A,,Subsystem C1C Ready,2026/4/17,Subsystem C1C Ready,2026/4/17,TRUE,2120-90-01,PR2ME-PIL-QTY-59-HOP-2120-90-01,,,TRUE,FALSE,FALSE,0,0,,
86,Process,2120-09,Train 1,LSU-CR-P-04,2120-09-01,2260-PU-001/002,Coarse Ore Water Spray Pump 1 & 2,23-Feb-2026,13-Apr-2026,23-Feb-2026,-49,16,(D:-50d) (C),MEC+PIP+ELE+INS,,PIL(MCC7),UPLOADED TO ACONEX,27-Mar-2026,,PR2ME-PIL-QTY-59-HOP-2120-09-01,PR2ME-PIL-QTY-50-HOP-PRW-2120-09-01,"PR2ME-PIL-QTY-65-HOP-2120-09-01
PR2ME-PIL-QTY-70-HOP-2120-09-01",,,A - Proceed,2026/3/9,A - Proceed,2026/3/24,A - Proceed,2026/4/14,Subsystem C1C Ready,2026/4/14,Partial,2026/3/24,TRUE,2120-09-01,PR2ME-PIL-QTY-59-HOP-2120-09-01,PR2ME-PIL-QTY-50-HOP-PRW-2120-09-01,"PR2ME-PIL-QTY-65-HOP-2120-09-01
PR2ME-PIL-QTY-70-HOP-2120-09-01",TRUE,TRUE,TRUE,1,1,,
 ,Process,2120-07,Train 1,LSU-CR-P-04,2120-07-03,2210-PU-203,OLC 2 M1 HPU Brake Pump 2,23-Feb-2026,30-Mar-2026,23-Feb-2026,-35,14,(D:-35d) (C),MEC+ELE,,PIL(MCC7),UPLOADED TO ACONEX,11-Mar-2026,,PR2ME-PIL-QTY-59-HOP-2120-07-03,N/A,PR2ME-PIL-QTY-65-HOP-2120-07-03,,3-OLC2 pre-comm,A - Proceed,2026/3/12,N/A,,A - Proceed,2026/3/30,Subsystem C1C Ready,2026/3/30,Subsystem C1C Ready,2026/3/30,TRUE,2120-07-03,PR2ME-PIL-QTY-59-HOP-2120-07-03,,PR2ME-PIL-QTY-65-HOP-2120-07-03,TRUE,FALSE,TRUE,1,0,,
88,Process,2120-07,Train 1,LSU-CR-P-04,2120-07-02,2210-ME-203,OLC 2 M2 Low Speed Hydraulic Brake System,23-Feb-2026,20-Apr-2026,23-Feb-2026,-56,17,(Important) (D:-56d),MEC+INS,,PIL(MCC7),,TBD,,PR2ME-PIL-QTY-59-HOP-2120-07-02,N/A,"电气:N/A
仪表：PR2ME-PIL-QTY-70-HOP-2120-07-02；19日报验",,3-OLC2 pre-comm,A - Proceed,2026/3/31,N/A,,,,Partial,2026/3/31,Partial,2026/3/31,TRUE,2120-07-02,PR2ME-PIL-QTY-59-HOP-2120-07-02,,,TRUE,FALSE,FALSE,0,1,,
89,Process,2120-07,Train 1,LSU-CR-P-04,2120-07-01,2210-CV-201-M2,OLC 2 M2 (Head End Pulley Motor),23-Feb-2026,20-Apr-2026,23-Feb-2026,-56,17,(Non-Critical) (D:-56d)(P),MEC+ELE+INS,,PIL(MCC7),,15-Apr-2026,,PR2ME-PIL-QTY-59-HOP-2120-07-01,N/A,"电气：
HOP包:PR2ME-PIL-QTY-65-HOP-2120-07-01,已签字待上传

仪表：PR2ME-PIL-QTY-70-HOP-2120-07-01
",,3-OLC2 pre-comm,A - Proceed,2026/4/6,N/A,,,,Partial,2026/4/6,Partial,2026/4/6,TRUE,2120-07-01,PR2ME-PIL-QTY-59-HOP-2120-07-01,,PR2ME-PIL-QTY-70-HOP-2120-07-01,TRUE,FALSE,FALSE,1,1,,
90,Process,2120-06,Train 1,LSU-CR-P-04,2120-06-03,2210-PU-201,OLC 2 M1 HPU Brake Pump 1,23-Feb-2026,13-Apr-2026,23-Feb-2026,-49,16,(D:-51d) (C),MEC+ELE,,PIL(MCC7),UPLOADED TO ACONEX,18-Mar-2026,,PR2ME-PIL-QTY-59-HOP-2120-06-03,N/A,PR2ME-PIL-QTY-65-HOP-2120-06-03,,3-OLC2 pre-comm,A - Proceed,2026/3/12,N/A,,A - Proceed,2026/4/15,Subsystem C1C Ready,2026/4/15,Subsystem C1C Ready,2026/4/15,TRUE,2120-06-03,PR2ME-PIL-QTY-59-HOP-2120-06-03,,PR2ME-PIL-QTY-65-HOP-2120-06-03,TRUE,FALSE,TRUE,1,0,,
91,Process,2120-06,Train 1,LSU-CR-P-04,2120-06-02,2210-ME-201,OLC 2 M1 Low Speed Hydraulic Brake System,23-Feb-2026,20-Apr-2026,23-Feb-2026,-56,17,(Important) (D:-56d),MEC+ELE+INS,,PIL(MCC7),,TBD,,PR2ME-PIL-QTY-59-HOP-2120-06-02,N/A,"电气:N/A
仪表：PR2ME-PIL-QTY-70-HOP-2120-06-02；19日报验",,3-OLC2 pre-comm,A - Proceed,2026/3/31,N/A,,,,Partial,2026/3/31,Partial,2026/3/31,TRUE,2120-06-02,PR2ME-PIL-QTY-59-HOP-2120-06-02,,,TRUE,FALSE,FALSE,0,1,,
92,Process,2120-06,Train 1,LSU-CR-P-04,2120-06-01,2210-CV-201-M1,OLC 2  M1 (Tail End Pulley Motor),23-Feb-2026,20-Apr-2026,23-Feb-2026,-56,17,(Non-Critical) (D:-56d)(P),MEC+ELE+INS,,PIL(MCC7),,15-Apr-2026,,PR2ME-PIL-QTY-59-HOP-2120-06-01,N/A,"电气：
RQI包:PR2ME-PIL-QTY-65-HOP-2120-06-01
4月12日已提交业主申请最终走查，4月20日未走查

仪表：
PR2ME-2200-PIL-QTY-RQI-60023，已关闭
A类尾项已全部关闭；
RQI包预计4月25日报验；",,3-OLC2 pre-comm,A - Proceed,2026/4/6,N/A,,,,Partial,2026/4/6,Partial,2026/4/6,TRUE,2120-06-01,PR2ME-PIL-QTY-59-HOP-2120-06-01,,,TRUE,FALSE,FALSE,1,1,,
93,Process,2120-05,Train 1,LSU-CR-P-04,2120-05-04,2210-SC-201,OLC 2 Belt Scale,23-Feb-2026,20-Apr-2026,23-Feb-2026,-56,17,(Important) (D:-56d),MEC+ELE+INS,,PIL(MCC7),,14-Mar-2026,,PR2ME-PIL-QTY-59-HOP-2120-05-04,N/A,"电气：N/A。


仪表：
A类尾项已关闭完成；
RQI包：PR2ME-PIL-QTY-70-HOP-2120-05-04完成制作，4月19日提交申请最终走查 (RQI:2100-60071)",皮带秤,3-OLC2 pre-comm,A - Proceed,2026/3/3,N/A,,,,Partial,2026/3/3,Partial,2026/3/3,TRUE,2120-05-04,PR2ME-PIL-QTY-59-HOP-2120-05-04,,,TRUE,FALSE,FALSE,1,1,,
94,Process,2120-05,Train 1,LSU-CR-P-04,2120-05-03,2210-SE-201,OLC 2 Belt Monitoring System,23-Feb-2026,20-Apr-2026,23-Feb-2026,-56,17,(Important) (D:-56d)(P),INS,,PIL(MCC7),,TBD,,N/A,N/A,"仪表：皮带在线监测系统(含设备电源)，待皮带拉紧后进行安装。提交时间待定
电气：N/A",,3-OLC2 pre-comm,N/A,,N/A,,,,,,,,TRUE,2120-05-03,,,,FALSE,FALSE,FALSE,0,1,,
95,Process,2120-05,Train 1,LSU-CR-P-04,2120-05-02,2210-HT-201,OLC2 Take-Up Winch & VSD,23-Feb-2026,20-Apr-2026,23-Feb-2026,-56,17,(Important) (D:-56d)(P),MEC+ELE+INS,,PIL(MCC7),,14-Mar-2026,,PR2ME-PIL-QTY-59-HOP-2120-05-02,N/A,"电气：
PR2ME-PIL-QTY-65-HOP-2120-05-02

仪表：
HOP包：PR2ME-PIL-QTY-70-HOP-2120-05-02
4月20日现场走查",绞车,3-OLC2 pre-comm,Issued for Review / Approval,2026/4/18,N/A,,A - Proceed,,Partial,2026/4/18,,,TRUE,2120-05-02,PR2ME-PIL-QTY-59-HOP-2120-05-02,,PR2ME-PIL-QTY-65-HOP-2120-05-02,TRUE,FALSE,FALSE,1,1,,
96,Process,2120-05,Train 1,LSU-CR-P-04,2120-05-01,2210-CV-201,Overland Conveyor 2,23-Feb-2026,13-Apr-2026,23-Feb-2026,-49,16,(Critical) (D:-53d) (C),MEC+INS,,PIL(MCC7),UPLOADED TO ACONEX,10-Mar-2026,,PR2ME-PIL-QTY-59-HOP-2120-05-01,N/A,PR2ME-PIL-QTY-70-HOP-2120-05-01,,3-OLC2 pre-comm,A - Proceed,2026/3/16,N/A,,A - Proceed,2026/4/17,Subsystem C1C Ready,2026/4/17,Partial,2026/4/17,TRUE,2120-05-01,PR2ME-PIL-QTY-59-HOP-2120-05-01,,PR2ME-PIL-QTY-70-HOP-2120-05-01,TRUE,FALSE,TRUE,0,1,,
97,Process,2120-04,Train 1,LSU-CR-P-04,2120-04-10,2122-CV-002-M1,Overland 1 & 2 Shuttling Feed Conveyor Shuttle Motor,23-Feb-2026,20-Apr-2026,23-Feb-2026,-56,17,(Important) (D:-56d)(P),MEC+ELE,,PIL(MCC7),,26-Mar-2026, ,PR2ME-PIL-QTY-59-HOP-2120-04-10,N/A,"电气：
HOP:PR2ME-PIL-QTY-65-HOP-2120-04-10,已关闭

仪表：NA",,,A - Proceed,2026/4/2,N/A,,,,Partial,2026/4/2,Partial,2026/4/2,TRUE,2120-04-10,PR2ME-PIL-QTY-59-HOP-2120-04-10,,,TRUE,FALSE,FALSE,1,0,,
98,Process,2120-04,Train 1,LSU-CR-P-04,2120-04-09,2122-CV-202-M1,Overland 1 & 2 Shuttling Feed Conveyor Motor,23-Feb-2026,20-Apr-2026,23-Feb-2026,-56,17,(Important) (D:-56d)(P),MEC+ELE+INS,,PIL(MCC7),,28-Mar-2026,"E&I: PR2ME-PIL-QTY-65-HOP-2120-04-09 re-submitted on 20 Apr, pending review.







PR2ME-PIL-QTY-65-HOP-2120-04-09; 已重新提交。",PR2ME-PIL-QTY-59-HOP-2120-04-09,N/A,"电气
HOP包：PR2ME-PIL-QTY-65-HOP-2120-04-09;4月20日已提交审核。

仪表：PR2ME-PIL-QTY-70-HOP-2120-04-09",,,A - Proceed,2026/4/17,N/A,,,,Partial,2026/4/17,Partial,2026/4/17,TRUE,2120-04-09,PR2ME-PIL-QTY-59-HOP-2120-04-09,,PR2ME-PIL-QTY-70-HOP-2120-04-09,TRUE,FALSE,FALSE,1,1,,
99,Process,2200-08,Train 1,LSU-CR-P-04,2200-08-01,2230-CV-202,Coarse Ore Stockpile 2 Conveyor,23-Feb-2026,20-Apr-2026,23-Feb-2026,-56,17,(Important) (D:-56d),MEC+INS,,PIL(MCC7),,TBD,,PR2ME-PIL-QTY-59-HOP-2200-08-01,N/A,"电气：N/A
仪表： PR2ME-PIL-QTY-70-HOP-2200-08-01；
待走查
",,,Issued for Review / Approval,2026/3/3,N/A,,,,,,,,TRUE,2200-08-01,PR2ME-PIL-QTY-59-HOP-2200-08-01,,,TRUE,FALSE,FALSE,0,1,,
100,Process,2200-08,Train 1,LSU-CR-P-04,2200-08-02,2230-LU-201,Coarse Ore Stockpile 2 Conveyor Lubrication System for Drive Pulley #3 & VSD,23-Feb-2026,20-Apr-2026,23-Feb-2026,-56,17,(Important) (D:-56d)(P),MEC+ELE,,PIL(MCC7),,11-Mar-2026,,PR2ME-PIL-QTY-59-HOP-2200-08-02,N/A,"电气： 
4月16日新增1个A类尾项，已关闭待上传系统；
HOP包：PR2ME-PIL-QTY-65-HOP-2200-08-02，预计21日提交
仪表：N/A ",,,A - Proceed,2026/4/8,N/A,,,,Partial,2026/4/8,Partial,2026/4/8,TRUE,2200-08-02,PR2ME-PIL-QTY-59-HOP-2200-08-02,,,TRUE,FALSE,FALSE,1,0,,
101,Process,2200-08,Train 1,LSU-CR-P-04,2200-08-04,2230-CV-202-M11/M12,Coarse Ore Stockpile 2 Conveyor Motor M11 & M12,23-Feb-2026,20-Apr-2026,23-Feb-2026,-56,17,(Important) (D:-56d),MEC+ELE+INS,,PIL(MCC7),,28-Mar-2026,,PR2ME-PIL-QTY-59-HOP-2200-08-04,N/A,"电气：HOP:PR2ME-PIL-QTY-65-HOP-2200-08-04;4月18日已再次提交

仪表：
HOP包：PR2ME-PIL-QTY-70-HOP-2200-08-04，预计4月20日提交业主审核；",,,A - Proceed,2026/3/27,N/A,,,,Partial,2026/3/27,Partial,2026/3/27,TRUE,2200-08-04,PR2ME-PIL-QTY-59-HOP-2200-08-04,,,TRUE,FALSE,FALSE,1,1,,
102,Process,2200-08,Train 1,LSU-CR-P-04,2200-08-05,2230-CV-202-M21/M22,Coarse Ore Stockpile 2 Conveyor Motor  M21 & M22,23-Feb-2026,20-Apr-2026,23-Feb-2026,-56,17,(Important) (D:-56d),MEC+ELE+INS,,PIL(MCC7),,28-Mar-2026,,PR2ME-PIL-QTY-59-HOP-2200-08-05,N/A,"电气：

RQI包：PR2ME-PIL-QTY-65-HOP-2200-08-05，4月6日申请最终走查，截止4月19日未返回

仪表：
RQI包：PR2ME-PIL-QTY-70-HOP-2200-08-05，4月15日已申请最终走查；

",,,A - Proceed,2026/3/27,N/A,,,,Partial,2026/3/27,Partial,2026/3/27,TRUE,2200-08-05,PR2ME-PIL-QTY-59-HOP-2200-08-05,,,TRUE,FALSE,FALSE,1,1,,
