/,Subsystem List,,,,,,,Skyline Data,,,,,,,,,,,,,,,,,Mechanical,,Piping,,E&I,,,,RCC / Aconex Report Last Week,,,,,,,,,,,,,,,,
/.,Type,System Number,Train,LSU,Subsystem Number,Component Number,Subsystem Name,Baseline,Forecast,Forecast,Diff,Forecast Week,Schedule Flag,Type,HOP Number,PIL,HOP Status ,EST,"Support
(Amman)",Issues (Mechanical), Issues (Piping),Issues (E&I),"PIL
Remark
(Red: critical)","Priority
(1-Mill, 2-Air, 3-OLC2, 4-PRC)",Aconex Status,Aconex Report Date,Aconex Status,Aconex Report Date,Aconex Status,Aconex Report Date,Status,Date,Aconex Report (A - Proceed),Aconex Report Date,Area,LSU,,,Subsystem Number,Mechanical,Piping,Electrical&Instrument,一,二,三,七冶电气,七冶仪表,,
329,Process,3310-04,Train 1,LSU-CC-P-04,3310-04-02,3312-FC-604,Line 6 Rougher Cell 4 & Agitator,23-Mar-2026,27-Apr-2026,23-Mar-2026,-35,18,(Critical) (D:-35d)(P),MEC+PIP+ELE,,PIL(MCC15),,13-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3310-04-02,PR2ME-PIL-QTY-50-HOP-FT-3310-04-02,"仪表：N/A

电气：无A类尾项
问题：
4月24日阿曼反馈修改
计划4月30日递交至阿曼审核
PR2ME-PIL-QTY-65-HOP-3310-04-02
",,,A - Proceed,2026/4/2,A - Proceed,2026/2/9,,,Partial,2026/4/2,Partial,2026/4/2,Flotation,LSU-CC-P-04 Line 6 Rougher/Scavenger Flotation,,TRUE,3310-04-02,PR2ME-PIL-QTY-59-HOP-3310-04-02,PR2ME-PIL-QTY-50-HOP-FT-3310-04-02,,TRUE,TRUE,FALSE,,,,
330,Process,3310-04,Train 1,LSU-CC-P-04,3310-04-03,,"Line 6 Rougher Launder 1,2,3,4 & Concentrate Box 5",23-Mar-2026,16-Mar-2026,23-Mar-2026,7,12,(G:2d) (C),MEC,,PIL(MCC15),UPLOADED TO ACONEX,,,PR2ME-PIL-QTY-59-HOP-3310-04-03,N/A,N/A,,,A - Proceed,2026/3/21,N/A,,N/A,,Subsystem C1C Ready,2026/3/21,Subsystem C1C Ready,2026/3/21,Flotation,LSU-CC-P-04 Line 6 Rougher/Scavenger Flotation,,TRUE,3310-04-03,PR2ME-PIL-QTY-59-HOP-3310-04-03,,,TRUE,FALSE,FALSE,,,,
331,Process,3310-05,Train 1,LSU-CC-P-04,3310-05-01,3312-TK-609,Line 6 CPS Conditioning Tank 2 & Agitator & VSD,23-Mar-2026,27-Apr-2026,23-Mar-2026,-35,18,(Critical) (D:-35d),MEC+PIP+ELE+INS,,PIL(MCC15),,TBD,"①Piping: shortage of Victaulic DN1000*750 ECC reducer, coupling and ring
(Jack) 
②Piping: DN20 stainless steel reagent pipe ETA early of May



DN20不锈钢药剂管预计5月初到货",PR2ME-PIL-QTY-59-HOP-3310-05-01,"1、包内含有3条管道
3300管线3条管线，已报验完成。
2、问题：
4月8日已报验完成，1条A类尾项（DN20不锈钢药剂管接头预计5月初到货）
下一步工作计划：
PR2ME-PIL-QTY-50-HOP-CO-3310-05-01","仪表：A类尾项无
计划4月29日HOP包递交至阿曼审核PR2ME-PIL-QTY-70-HOP-3310-05-01

电气：PR2ME-PIL-QTY-65-HOP-3310-05-01",,,A - Proceed,2026/3/31,,,,,Partial,2026/3/31,Partial,2026/3/31,Flotation,LSU-CC-P-04 Line 6 Rougher/Scavenger Flotation,,TRUE,3310-05-01,PR2ME-PIL-QTY-59-HOP-3310-05-01,,PR2ME-PIL-QTY-65-HOP-3310-05-01,TRUE,FALSE,FALSE,,,,
332,Process,3310-05,Train 1,LSU-CC-P-04,3310-05-02,3312-TK-610,Line 6 Collector Conditioning Tank 2 & Agitator & VSD,23-Mar-2026,27-Apr-2026,23-Mar-2026,-35,18,(Critical) (D:-35d),MEC+PIP+ELE,,PIL(MCC15),,TBD,"①Piping: shortage of Victaulic DN1000*750 ECC reducer, coupling and ring
(Jack)
",PR2ME-PIL-QTY-59-HOP-3310-05-02,"1、包内含有6条管道
3300管线6条管线，已报验完成。
2、问题：缺少DN1000*750定位卡环。（PIL采购部：最后一批沟槽材料，正在政府审批，SRN-1101D，预计5月30日到货，持续关注进展）

下一步工作计划：
4月27日已验收完成，共4条A类尾项，1条沟槽溢流管，3条加药管。
PR2ME-3300-PIL-QTY-RQI-40173
PR2ME-PIL-QTY-50-HOP-CO-3310-05-02","仪表：N/A



电气：无A类尾项
4月27日阿曼反馈修改
计划4月30日HOP包递交至阿曼审核
PR2ME-PIL-QTY-65-HOP-3310-05-02",,,A - Proceed,2026/4/20,,,,,Partial,2026/4/20,,,Flotation,LSU-CC-P-04 Line 6 Rougher/Scavenger Flotation,,TRUE,3310-05-02,PR2ME-PIL-QTY-59-HOP-3310-05-02,,,TRUE,FALSE,FALSE,,,,
333,Process,3310-05,Train 1,LSU-CC-P-04,3310-05-03,,Line 6 CPS Tank 2 H2S Alarm & Siren,23-Mar-2026,27-Apr-2026,23-Mar-2026,-35,18,(Critical) (D:-35d),INS,,PIL(MCC15),,13-Apr-2026,,N/A,N/A,"电气：N/A

仪表：
4月27日子系统RQI已送至现场报验，待验收
PR2ME-3300-PIL-QTY-RQI-60125",,,N/A,,N/A,,,,,,,,Flotation,LSU-CC-P-04 Line 6 Rougher/Scavenger Flotation,,TRUE,3310-05-03,,,,FALSE,FALSE,FALSE,,,,
334,Process,3310-06,Train 1,LSU-CC-P-04,3310-06-01,3312-FC-605,Line 6 Rougher Cell 5 & Agitator,23-Mar-2026,27-Apr-2026,23-Mar-2026,-35,18,(Critical) (D:-35d)(P),MEC+PIP+ELE,,PIL(MCC15),,13-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3310-06-01,PR2ME-PIL-QTY-50-HOP-FT-3310-06-01,"仪表：N/A

电气：1个A类尾项（西门子）
计划5月2日HOP包递交至阿曼审核PR2ME-PIL-QTY-65-HOP-3310-06-01",,,A - Proceed,2026/4/6,A - Proceed,2026/2/4,,,Partial,2026/4/6,Partial,2026/4/6,Flotation,LSU-CC-P-04 Line 6 Rougher/Scavenger Flotation,,TRUE,3310-06-01,PR2ME-PIL-QTY-59-HOP-3310-06-01,PR2ME-PIL-QTY-50-HOP-FT-3310-06-01,,TRUE,TRUE,FALSE,,,,
335,Process,3310-06,Train 1,LSU-CC-P-04,3310-06-02,3312-FC-606,Line 6 Rougher Cell 6 & Agitator,23-Mar-2026,27-Apr-2026,23-Mar-2026,-35,18,(Critical) (D:-35d),MEC+PIP+ELE,,PIL(MCC15),,TBD,"①Piping: shortage of Victaulic DN1200 and DN1000 coupling and ring
(Jack)",PR2ME-PIL-QTY-59-HOP-3310-06-02,"1、包内含有6条管道
3300管线6条管线，完成6条。
2、问题：缺少DN1200;DN1000定位卡环。（PIL采购部：最后一批沟槽材料，正在政府审批，SRN-1101D，预计5月30日到货，持续关注进展）

下一步工作计划：
4月27日 已验收完成，共7条A类尾项，其中5条沟槽管件，2条预计5月1日关闭。
PR2ME-3300-PIL-QTY-RQI-40170
PR2ME-PIL-QTY-50-HOP-FT-3310-06-02","仪表：N/A



电气：1个A类尾项（西门子）
计划5月2日HOP包递交至阿曼审核PR2ME-PIL-QTY-65-HOP-3310-06-02",,,A - Proceed,2026/4/2,,,,,Partial,2026/4/2,Partial,2026/4/2,Flotation,LSU-CC-P-04 Line 6 Rougher/Scavenger Flotation,,TRUE,3310-06-02,PR2ME-PIL-QTY-59-HOP-3310-06-02,,,TRUE,FALSE,FALSE,,,,
336,Process,3310-06,Train 1,LSU-CC-P-04,3310-06-03,3312-LN-609/610/611 & BX-608,"Line 6 Rougher Launders 9, 10, 11 & Concentrate Box 8",23-Mar-2026,9-Mar-2026,23-Mar-2026,14,11,(G:12d) (C),MEC,,PIL(MCC15),UPLOADED TO ACONEX,,,PR2ME-PIL-QTY-59-HOP-3310-06-03,N/A,N/A,,,A - Proceed,2026/3/11,N/A,,N/A,,Subsystem C1C Ready,2026/3/11,Subsystem C1C Ready,2026/3/11,Flotation,LSU-CC-P-04 Line 6 Rougher/Scavenger Flotation,,TRUE,3310-06-03,PR2ME-PIL-QTY-59-HOP-3310-06-03,,,TRUE,FALSE,FALSE,,,,
337,Process,3310-06,Train 1,LSU-CC-P-04,3310-06-04,3310-PU-057/058,Rougher Flotation Area Sump Pumps 1 & 2,23-Mar-2026,27-Apr-2026,23-Mar-2026,-35,18,(Critical) (D:-35d),MEC+PIP+ELE+INS,,PIL(MCC15),,4-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3310-06-04,PR2ME-PIL-QTY-50-HOP-SP-3310-06-04,"仪表：
4月27日子系统RQI已送至现场报验，待验收
PR2ME-3300-PIL-QTY-RQI-60132

电气：
PR2ME-PIL-QTY-65-HOP-3310-06-04已签字待上传",,,A - Proceed,2026/4/17,A - Proceed,2026/4/13,,,Partial,2026/4/17,Partial,2026/4/17,Flotation,LSU-CC-P-04 Line 6 Rougher/Scavenger Flotation,,TRUE,3310-06-04,PR2ME-PIL-QTY-59-HOP-3310-06-04,PR2ME-PIL-QTY-50-HOP-SP-3310-06-04,,TRUE,TRUE,FALSE,,,,
338,Process,3310-07,Train 1,LSU-CC-P-04,3310-07-01,,"Line 6/7 Rougher Concentrate Box 3,4,6,7,9,10,12 & 1st, 2nd, 3rd Launders",23-Mar-2026,27-Apr-2026,23-Mar-2026,-35,18,(Critical) (D:-35d),MEC+PIP+INS,,PIL(MCC15),,30-Mar-2026,,PR2ME-PIL-QTY-59-HOP-3310-07-01,PR2ME-PIL-QTY-50-HOP-PRW-3310-07-01,"电气：N/A

仪表：
计划5月2日HOP递交至阿曼审核PR2ME-PIL-QTY-70-HOP-3310-07-01",,,A - Proceed,2026/3/21,A - Proceed,2026/3/19,,,Partial,2026/3/21,Partial,2026/3/21,Flotation,LSU-CC-P-04 Line 6 Rougher/Scavenger Flotation,,TRUE,3310-07-01,PR2ME-PIL-QTY-59-HOP-3310-07-01,PR2ME-PIL-QTY-50-HOP-PRW-3310-07-01,,TRUE,TRUE,FALSE,,,,
339,Process,3310-08,Train 1,LSU-CC-P-04,3310-08-01,3315-HO-031,Rougher 1st Concentrate Hopper 1,23-Mar-2026,27-Apr-2026,23-Mar-2026,-35,18,(Critical) (D:-35d)(P),MEC+PIP+INS,,PIL(MCC15),,TBD,"E&I: PR2ME-PIL-QTY-70-HOP-3310-08-01 submitted on 28 Apr, pending review.


4月28日HOP已递交至阿曼审核PR2ME-PIL-QTY-70-HOP-3310-08-01-冯为民",PR2ME-PIL-QTY-59-HOP-3310-08-01,PR2ME-PIL-QTY-50-HOP-FC-3310-08-01,"电气：N/A

仪表：无A类尾项
4月28日HOP已递交至阿曼审核PR2ME-PIL-QTY-70-HOP-3310-08-01",,,A - Proceed,2026/3/11,A - Proceed,2026/4/28,,,Partial,2026/4/28,Partial,2026/3/11,Flotation,LSU-CC-P-04 Line 6 Rougher/Scavenger Flotation,,TRUE,3310-08-01,PR2ME-PIL-QTY-59-HOP-3310-08-01,PR2ME-PIL-QTY-50-HOP-FC-3310-08-01,,TRUE,TRUE,FALSE,,,,
340,Process,3310-08,Train 1,LSU-CC-P-04,3310-08-02,3315-PU-137,Rougher 1st Concentrate Hopper 1 Pump 1 & VSD,23-Mar-2026,27-Apr-2026,23-Mar-2026,-35,18,(Critical) (D:-35d),MEC+PIP+ELE+INS,,PIL(MCC15),,5-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3310-08-02,PR2ME-PIL-QTY-50-HOP-FC-3310-08-02,"仪表：
问题：
4月18日子系统RQI已送至现场报验，待验收
PR2ME-3300-PIL-QTY-RQI-60111

电气：
4月13日子系统RQI已送至现场报验，待验收
PR2ME-3300-PIL-QTY-RQI-60111",,,A - Proceed,2026/4/17,A - Proceed,2026/4/29,,,Partial,2026/4/29,Partial,2026/4/17,Flotation,LSU-CC-P-04 Line 6 Rougher/Scavenger Flotation,,TRUE,3310-08-02,PR2ME-PIL-QTY-59-HOP-3310-08-02,PR2ME-PIL-QTY-50-HOP-FC-3310-08-02,,TRUE,TRUE,FALSE,,,,
341,Process,3310-08,Train 1,LSU-CC-P-04,3310-08-03,3315-PU-138,Rougher 1st Concentrate Hopper 1 Pump 2 & VSD,23-Mar-2026,27-Apr-2026,23-Mar-2026,-35,18,(Critical) (D:-35d),MEC+PIP+ELE+INS,,PIL(MCC15),,5-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3310-08-03,PR2ME-PIL-QTY-50-HOP-FC-3310-08-03,"仪表：无A类尾项
计划4月30日HOP包递交至阿曼审核PR2ME-PIL-QTY-70-HOP-3310-08-03

电气：无A类尾项
PR2ME-PIL-QTY-65-HOP-3310-08-03已签字待上传",,,A - Proceed,2026/4/17,A - Proceed,2026/4/29,,,Partial,2026/4/29,Partial,2026/4/17,Flotation,LSU-CC-P-04 Line 6 Rougher/Scavenger Flotation,,TRUE,3310-08-03,PR2ME-PIL-QTY-59-HOP-3310-08-03,PR2ME-PIL-QTY-50-HOP-FC-3310-08-03,,TRUE,TRUE,FALSE,,,,
342,Process,3310-08,Train 1,LSU-CC-P-04,3310-08-04,3315-PU-056,Rougher 1st Concentrate Area Sump Pump 1,23-Mar-2026,27-Apr-2026,23-Mar-2026,-35,18,(Critical) (D:-35d),MEC+PIP+ELE+INS,,PIL(MCC15),,5-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3310-08-04,PR2ME-PIL-QTY-50-HOP-SP-3310-08-04,"仪表：
4月27日子系统RQI已送至现场报验，待验收
PR2ME-3300-PIL-QTY-RQI-60134

电气：无A类尾项
问题：
计划5月2日HOP包递交至阿曼审核PR2ME-PIL-QTY-65-HOP-3310-08-04",,,Issued for Review / Approval,2026/3/6,A - Proceed,2026/3/31,,,Partial,2026/3/31,Partial,2026/3/31,Flotation,LSU-CC-P-04 Line 6 Rougher/Scavenger Flotation,,TRUE,3310-08-04,PR2ME-PIL-QTY-59-HOP-3310-08-04,PR2ME-PIL-QTY-50-HOP-SP-3310-08-04,,TRUE,TRUE,FALSE,,,,
343,Process,3310-09,Train 1,LSU-CC-P-04,3310-09-01,3315-HO-033,Rougher 2nd Concentrate Hopper 1 ,23-Mar-2026,27-Apr-2026,23-Mar-2026,-35,18,(Critical) (D:-35d)(P),MEC+PIP+INS,,PIL(MCC15),,TBD,,PR2ME-PIL-QTY-59-HOP-3310-09-01,PR2ME-PIL-QTY-50-HOP-FC-3310-09-01,"电气:N/A

仪表：无A类尾项
计划4月30日HOP包递交至阿曼审核PR2ME-PIL-QTY-65-HOP-3310-09-01",,,A - Proceed,2026/3/11,A - Proceed,2026/4/28,,,Partial,2026/4/28,Partial,2026/3/11,Flotation,LSU-CC-P-04 Line 6 Rougher/Scavenger Flotation,,TRUE,3310-09-01,PR2ME-PIL-QTY-59-HOP-3310-09-01,PR2ME-PIL-QTY-50-HOP-FC-3310-09-01,,TRUE,TRUE,FALSE,,,,
344,Process,3310-09,Train 1,LSU-CC-P-04,3310-09-02,3315-PU-141,Rougher 2nd Concentrate Hopper 1 Pump 1 & VSD,23-Mar-2026,27-Apr-2026,23-Mar-2026,-35,18,(Critical) (D:-35d),MEC+PIP+ELE+INS,,PIL(MCC15),,10-Apr-2026,"E&I: PR2ME-PIL-QTY-65-HOP-3310-09-02 submitted on 28 Apr, pending review.




4月28日HOP包已递交至阿曼审核PR2ME-PIL-QTY-65-HOP-3310-09-02-冯为民",PR2ME-PIL-QTY-59-HOP-3310-09-02,PR2ME-PIL-QTY-50-HOP-FC-3310-09-02,"仪表：2个A类尾项
4月28日HOP包已递交至阿曼审核PR2ME-PIL-QTY-70-HOP-3310-09-02

电气：无A类尾项
计划4月30日递交至阿曼审核PR2ME-PIL-QTY-65-HOP-3310-09-02",,,A - Proceed,2026/4/17,A - Proceed,2026/4/29,,,Partial,2026/4/29,Partial,2026/4/17,Flotation,LSU-CC-P-04 Line 6 Rougher/Scavenger Flotation,,TRUE,3310-09-02,PR2ME-PIL-QTY-59-HOP-3310-09-02,PR2ME-PIL-QTY-50-HOP-FC-3310-09-02,,TRUE,TRUE,FALSE,,,,
345,Process,3310-09,Train 1,LSU-CC-P-04,3310-09-03,3315-PU-142,Rougher 2nd Concentrate Hopper 1 Pump 2 & VSD,23-Mar-2026,27-Apr-2026,23-Mar-2026,-35,18,(Critical) (D:-35d),MEC+PIP+ELE+INS,,PIL(MCC15),,5-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3310-09-03,PR2ME-PIL-QTY-50-HOP-FC-3310-09-03,"仪表：
问题：
4月15日子系统RQI已送至现场报验，待验收
PR2ME-3300-PIL-QTY-RQI-60118

电气：无A类尾项
PR2ME-PIL-QTY-65-HOP-3310-09-03已签字待上传",,,A - Proceed,2026/4/17,A - Proceed,2026/4/17,,,Partial,2026/4/17,Partial,2026/4/17,Flotation,LSU-CC-P-04 Line 6 Rougher/Scavenger Flotation,,TRUE,3310-09-03,PR2ME-PIL-QTY-59-HOP-3310-09-03,PR2ME-PIL-QTY-50-HOP-FC-3310-09-03,,TRUE,TRUE,FALSE,,,,
346,Process,3310-09,Train 1,LSU-CC-P-04,3310-09-04,3315-PU-059,Rougher Concentrate Area Sump Pump 1,23-Mar-2026,27-Apr-2026,23-Mar-2026,-35,18,(Critical) (D:-35d),MEC+PIP+ELE+INS,,PIL(MCC15),,3-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3310-09-04,PR2ME-PIL-QTY-50-HOP-SP-3310-09-04,"仪表：
4月25日子系统RQI已送至现场报验，待验收
PR2ME-3300-PIL-QTY-RQI-60135

电气：PR2ME-PIL-QTY-65-HOP-3310-09-04",,,Issued for Review / Approval,2026/3/6,A - Proceed,2026/4/17,,,Partial,2026/4/17,Partial,2026/4/17,Flotation,LSU-CC-P-04 Line 6 Rougher/Scavenger Flotation,,TRUE,3310-09-04,PR2ME-PIL-QTY-59-HOP-3310-09-04,PR2ME-PIL-QTY-50-HOP-SP-3310-09-04,PR2ME-PIL-QTY-65-HOP-3310-09-04,TRUE,TRUE,FALSE,,,,
347,Process,3310-10,Train 1,LSU-CC-P-04,3310-10-01,3315-HO-035,Rougher 3rd Concentrate Hopper 1,23-Mar-2026,27-Apr-2026,23-Mar-2026,-35,18,(Critical) (D:-35d)(P),MEC+PIP+INS,,PIL(MCC15),,TBD,"①Piping: shortage of Victaulic DN400 coupling and ring
(Jack)",PR2ME-PIL-QTY-59-HOP-3310-10-01,PR2ME-PIL-QTY-50-HOP-FC-3310-10-01,"电气：N/A

仪表:
问题：
4月27日子系统RQI已送至现场报验，待验收
PR2ME-3300-PIL-QTY-RQI-60124",,,A - Proceed,2026/3/11,Issued for Review / Approval,2025/12/4,,,Partial,2026/3/11,Partial,2026/3/11,Flotation,LSU-CC-P-04 Line 6 Rougher/Scavenger Flotation,,TRUE,3310-10-01,PR2ME-PIL-QTY-59-HOP-3310-10-01,PR2ME-PIL-QTY-50-HOP-FC-3310-10-01,,TRUE,TRUE,FALSE,,,,
348,Process,3310-10,Train 1,LSU-CC-P-04,3310-10-02,3315-PU-145,Rougher 3rd Concentrate Hopper 1 Pump 1 & VSD,23-Mar-2026,27-Apr-2026,23-Mar-2026,-35,18,(Critical) (D:-35d),MEC+PIP+ELE+INS,,PIL(MCC15),,7-Apr-2026,"E&I: PR2ME-PIL-QTY-70-HOP-3310-10-02 submitted on 28 Apr, pending review.




4月28日HOP包已递交至阿曼审核PR2ME-PIL-QTY-70-HOP-3310-10-02-冯为民",PR2ME-PIL-QTY-59-HOP-3310-10-02,PR2ME-PIL-QTY-50-HOP-FC-3310-10-02,"仪表：无A类尾项
问题：
4月28日HOP包已递交至阿曼审核PR2ME-PIL-QTY-70-HOP-3310-10-02

电气：
PR2ME-PIL-QTY-65-HOP-3310-10-02",,,A - Proceed,2026/4/17,A - Proceed,2026/4/13,,,Partial,2026/4/17,Partial,2026/4/17,Flotation,LSU-CC-P-04 Line 6 Rougher/Scavenger Flotation,,TRUE,3310-10-02,PR2ME-PIL-QTY-59-HOP-3310-10-02,PR2ME-PIL-QTY-50-HOP-FC-3310-10-02,PR2ME-PIL-QTY-65-HOP-3310-10-02,TRUE,TRUE,FALSE,,,,
349,Process,3310-10,Train 1,LSU-CC-P-04,3310-10-03,3315-PU-146,Rougher 3rd Concentrate Hopper 1 Pump 2 & VSD,23-Mar-2026,27-Apr-2026,23-Mar-2026,-35,18,(Critical) (D:-35d),MEC+PIP+ELE+INS,,PIL(MCC15),,7-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3310-10-03,PR2ME-PIL-QTY-50-HOP-FC-3310-10-03,"仪表：
问题：
4月29日子系统RQI已送至现场报验，待验收
PR2ME-3300-PIL-QTY-RQI-60125

电气：无A类尾项
PR2ME-PIL-QTY-65-HOP-3310-10-03已签字待上传",,,A - Proceed,2026/4/17,A - Proceed,2026/4/28,,,Partial,2026/4/28,Partial,2026/4/17,Flotation,LSU-CC-P-04 Line 6 Rougher/Scavenger Flotation,,TRUE,3310-10-03,PR2ME-PIL-QTY-59-HOP-3310-10-03,PR2ME-PIL-QTY-50-HOP-FC-3310-10-03,,TRUE,TRUE,FALSE,,,,
350,Process,3310-11,Train 1,LSU-CC-P-04,3310-11-01,,Tailings Trench,23-Mar-2026,27-Apr-2026,23-Mar-2026,-35,18,(Critical) (D:-35d),PIP+INS,,PIL(MCC15),,7-Apr-2026,"①PIP: required 216 sets of stud bolts M39*165 for gate valve
②E&I: 341FE0231-J01&341FE0231-P01: Unable to open the flow meter cover.


341FE0231-J01&341FE0231-P01 (流量计盖子打不开,请业主帮助打开盖子)
业主维修团队计划下个星期解决开盖",N/A,"1、包内含有4条管道
3400管线4条管线，已报验完成。

下一步工作计划：
剩余4条A类尾项都为缺少电动阀门螺栓，Mechanical bolts& 1 Hex nut  & 1 Washer HD M27x140mm业主电动阀门螺栓采购错误重新采购，预计5月中到货。
(PIL采购部：TQ1893,PO#3001715855，SRN-1818，可替代使用的已出库，M16/24/27等待设计确认后，协调业主采购)
已与PIL周定强到业主仓库确认M27x140mm使用M24替代，共计需用240套，仓库只找到60套，此包共需80套无法满足。
PR2ME-PIL-QTY-50-FD-3310-11-01","电气:N/A

仪表：
问题：
1、仪表电缆未报验341FE0231-J01&341FE0231-P01 (流量计盖子打不开,请业主帮助打开盖子)
业主维修团队计划下个星期解决开盖",,,N/A,,,,,,,,,,Flotation,LSU-CC-P-04 Line 6 Rougher/Scavenger Flotation,,TRUE,3310-11-01,,,,FALSE,FALSE,FALSE,,,,
351,Process,3310-11,Train 1,LSU-CC-P-04,3310-11-02,3310-BX-002,Tailings Transition Box,23-Mar-2026,27-Apr-2026,23-Mar-2026,-35,18,(Critical) (D:-35d),INS,,PIL(MCC15),,,,N/A,N/A,"电气：N/A

仪表：
4月24日子系统已送至现场报验，待验收
PR2ME-3300-PIL-QTY-RQI-60128",,,N/A,,N/A,,,,,,,,Flotation,LSU-CC-P-04 Line 6 Rougher/Scavenger Flotation,,TRUE,3310-11-02,,,,FALSE,FALSE,FALSE,,,,
352,Process,3310-11,Train 1,LSU-CC-P-04,3310-11-03,,Tailings Trench H2S Siren,23-Mar-2026,27-Apr-2026,23-Mar-2026,-35,18,(Critical) (D:-35d),INS,,PIL(MCC15),,2-Apr-2026,,N/A,N/A,"电气：N/A

仪表：
问题：
4月27日子系统已送至现场报验，待验收
PR2ME-3300-PIL-QTY-RQI-60133",,,N/A,,N/A,,,,,,,,Flotation,LSU-CC-P-04 Line 6 Rougher/Scavenger Flotation,,TRUE,3310-11-03,,,,FALSE,FALSE,FALSE,,,,
353,Process,3310-90,Train 1,LSU-CC-P-04,3310-90-01,,Line 6/7 Rougher 1st Concentrate Hopper Hoists,23-Mar-2026,23-Mar-2026,23-Mar-2026,0,13,(D:-2d) (C),MEC,,PIL(MCC15),UPLOADED TO ACONEX,19-Mar-2026,,PR2ME-PIL-QTY-59-HOP-3310-90-01,N/A,N/A,,,A - Proceed,2026/3/25,N/A,,N/A,,Subsystem C1C Ready,2026/3/25,Subsystem C1C Ready,2026/3/25,Flotation,LSU-CC-P-04 Line 6 Rougher/Scavenger Flotation,,TRUE,3310-90-01,PR2ME-PIL-QTY-59-HOP-3310-90-01,,,TRUE,FALSE,FALSE,,,,
354,Process,3310-90,BOP,LSU-CC-P-04,3310-90-02,,Line 7/8 Rougher 1st Concentrate Hopper Hoists,23-Mar-2026,23-Mar-2026,23-Mar-2026,0,13,(D:-2d) (C),MEC,,PIL(MCC15),UPLOADED TO ACONEX,19-Mar-2026,,PR2ME-PIL-QTY-59-HOP-3310-90-02,N/A,N/A,,,A - Proceed,2026/3/25,N/A,,N/A,,Subsystem C1C Ready,2026/3/25,Subsystem C1C Ready,2026/3/25,Flotation,LSU-CC-P-04 Line 6 Rougher/Scavenger Flotation,,TRUE,3310-90-02,PR2ME-PIL-QTY-59-HOP-3310-90-02,,,TRUE,FALSE,FALSE,,,,
355,Process,5110-01,Train 1,LSU-CC-P-04,5110-01-01,,Tailings Deaeration Tank Process Water Feed,23-Mar-2026,27-Apr-2026,23-Mar-2026,-35,18,(Critical) (D:-35d),PIP+ELE+INS,,PIL(SCC),,," 

②PIP: Shortage of 14 DN25 BAV09 valves(in stock ) , and DN50 BAV09 valves, for newly increased air line, ETA TBC.(waiting for technical confirmation)
③E&I: Instrument 511-PIT-0002 missing, ETA 10 Jun 2026. NFCCHN-TECHQ-001906












3.缺1块仪表511-PIT-0002（PIL采购部：业主已经采购，预计6月3日到达现场，关联TQ-1906）",N/A,"1、3.31号申请走查，RQI编号PR2ME-5100-PIL-QTY-RQI-40107，涉及管线1200-PRW-5110-CL01-16640-N
600-PRW-5110-CL01-28832-N
600-PRW-5110-CL01-28829-N
600-PRW-5110-CL01-28826-N
600-PRW-5110-CL01-26823-N
2、3.31号申请走查，RQI编号PR2ME-5100-PIL-QTY-RQI-40108，涉及管线1200-PRW-5110-CL01-16638-N，共4条A类尾项，已整改完毕，计划4.27日申请关闭。A类尾项4.28日已关闭，RQI资料签字完成后移交MCC15
存在问题：

2、新增气动阀门管线50-AI-5110-CS01-25455-N（PR2ME-5110-AMM-50U-010/011/012/013）
（PIL采购部：14个DN25球阀已经到09仓库，并已完成出库。DN50球阀经业主设计确认TQ1925，利用现有材料改手动，旋转手柄及螺栓等材料预计5月10日到货。）","电气
1、缺少照明设计
2、需从3391送电

仪表：
1、缺1块仪表511-PIT-0002
（PIL采购部：TQ1906，PO 3001717175,SRN-1833,预计6月3日到货）
2、RIO箱接线预计3月25日完成。",,,N/A,,,,,,,,,,Flotation,LSU-CC-P-04 Line 6 Rougher/Scavenger Flotation,,TRUE,5110-01-01,,,,FALSE,FALSE,FALSE,,,,
356,Process,5110-01,Train 1,LSU-CC-P-04,5110-01-02,5110-TK-001,Tailings Deaeration Tank,23-Mar-2026,27-Apr-2026,23-Mar-2026,-35,18,(Critical) (D:-35d),ELE+INS,,PIL(SCC),,,"①E&I: Wiring drwings for Tailings Flowmeter (FIT-2005) are missing.
②E&I: 511-PIT-0002 ETA 10 June.



1.尾矿管仪表FIT-2005流量计，缺少线路图，待设计出图
2.缺少仪表511-PIT-0002，预计6月3日到现场",N/A,管道安装已基本完成，正在整改A类尾项工作，计划分段关闭,"电气：N/A

仪表：

2、尾矿管仪表FIT-2005流量计，缺少线路图，待设计出图
3、缺少仪表511-PIT-0002，TQ : NFCCHN-TECHQ-001906回复预计到货时间为6月3日（PIL采购部：TQ1906，PO 3001717175,SRN-1833,预计6月3日到货）",,,N/A,,,,,,,,,,Flotation,LSU-CC-P-04 Line 6 Rougher/Scavenger Flotation,,TRUE,5110-01-02,,,,FALSE,FALSE,FALSE,,,,
